Label,Link,Brand,Price,Rank,Ingredients,Age,Combinations,Dry,FULL,LIGTH,MEDIUM,NATURAL,NORMAL,OILY,Sensitive
Moisturiser,https://www.lookfantastic.com/fade-out-advanced-even-skin-tone-day-cream-spf-25-50ml/11284054.html,Fade Out ADVANCED Even Skin Tone Day Cream SPF 25 50ml,43,4.5,"Aqua (Water), Ethylhexyl Methoxycinnamate, Sodium Lactate, Homosalate, Lactic Acid, Cetearyl Alcohol, Glyceryl Stearate, PEG-100?˜Stearate, Dimethicone, Glycerin, Stearyl Alcohol, Hexylene Glycol, Niacinamide, Titanium Dioxide, Ceteareth 20, Phenoxyethanol,?˜Parfum (Fragrance), Sodium Saccharin, Tocopheryl Acetate, Panthenol, Alumina, Ethylhexylglycerin, Glycyrrhiza Glabra (Licorice)?˜Root Extract, Morus Nigra Leaf Extract, Arbutin, Disodium EDTA, Simethicone, Glyceryl Oleate, Ascorbyl Palmitate, Tocopherol,?˜Ascorbic Acid Polypeptide, Citric Acid, Citronellol, Linalool, Hydroxyisohexyl 3-Cyclohexene.",20,1,1,0,0,0,1,0,0,1
Moisturiser,https://www.lookfantastic.com/first-aid-beauty-coconut-skin-smoothie-priming-moisturizer/11393476.html,First Aid Beauty Coconut Skin Smoothie Priming Moisturiser,45,4.8,"Cocos Nucifera (Coconut) Fruit Juice, Glucose, C12-15 Alkyl Benzoate, Maltodextrin, Aqua (Water), Cyclopentasiloxane, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Mica, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cocos Nucifera (Coconut) Fruit Extract, Selaginella Lepidophylla Extract, Prunus Armeniaca (Apricot) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Vanilla Planifolia Fruit Extract, Hydrolyzed Quinoa, Coffea Arabica (Coffee) Seed Extract, Dipteryx Odorata Seed Extract, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ethylhexylglycerin, Sorbitan Oleate, Dimethicone Crosspolymer, Isohexadecane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polysorbate 80, Lactobacillus Ferment, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Disodium EDTA, Tin Oxide, Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).",35,1,0,1,0,0,0,1,0,0
Moisturiser,https://www.lookfantastic.com/avene-rich-revitalizing-nourishing-cream-50ml/12312816.html,Av??ne Rich Revitalizing Nourishing Cream 50ml,57,5,Avene Thermal Spring Water (Avene Aqua). Butyrospermum Parkii (Shea) Butter (Butyrospermum Parkii Butter). Glycerin. Octyldodecanol. Mineral Oil (Paraffinum Liquidum). Cetearyl Alcohol. Dimethicone. Isododecane. Methyl Gluceth-20. Pentylene Glycol. Water (Aqua). Silica. Cetyl Esters. Cetearyl Glucoside. Glyceryl Stearate. Peg-100 Stearate. Benzoic Acid. Caprylic/Capric Triglyceride. Ethylhexylglycerin. Fragrance (Parfum). Hydrogenated Starch Hydrolysate. Polyacrylate-13. Polyisobutene. Polysorbate 20. Ribes Rubrum (Currant) Fruit Extract (Ribes Rubrum Fruit Extract). Rubus Idaeus (Raspberry) Fruit Extract (Rubus Idaeus Fruit Extract). Sodium Benzoate. Sodium Hydroxide. Sorbitan Isostearate. Tocopherol. Tocopheryl Glucoside. Vaccinium Myrtillus Fruit Extract. Xanthan Gum.,40,0,1,0,1,1,0,1,1,0
Moisturiser,https://www.lookfantastic.com/ren-clean-skincare-evercalm-global-protection-day-cream/10872940.html,REN Clean Skincare Evercalm Global Protection Day Cream,59,4.2,"Anthemis Nobilis (Chamomile) Flower Extract, Camellia Oleifera Seed Oil, Cetearyl Ethylhexanoate, Myristyl Myristate, Cetearyl Alcohol, Sesamum Indicum (Sesame) Seed Oil, Butyrospermum Parkii (Shea Butter), Cetearyl Glucoside, Glycerin, Caprylic/Capric Triglyceride, Triheptanoin, Oryzanol, Helianthus Annuus (Sunflower) Seed Oil, Phenoxyethanol, Vaccinium Macrocarpon (Cranberry) Seed Oil, Ribes Nigrum (Black Currant) Seed Oil, Bisabolol, Calendula Officinalis Flower Extract, Laminaria Ochroleuca Extract, Cassia Alata Leaf Extract, Pueraria Lobata (Kudzu) Symbiozome Extract, Carbomer, Sodium Hydroxymethylglycinate, Hippophae Rhamnoides Fruit Extract, Citrus Nobilis (Mandarin Orange) Peel Oil, Pelargonium Graveolens Flower Oil, Cinnamomum Camphora Linalloliferum (Ho Wood) Leaf Oil, Anthemis Nobilis (Chamomile) Flower Oil, Limonene, Citronellol, Geraniol, Linalool, Tocopherol.",50,0,1,0,1,0,1,0,0,1
Moisturiser,https://www.lookfantastic.com/fade-out-advanced-age-protection-even-skin-tone-day-cream-spf-25-50ml/11490811.html,Fade Out ADVANCED + Age Protection Even Skin Tone Day Cream SPF 25 50ml,40,4.4,"Aqua (Water), Ethylhexyl Methoxycinnamate, Sodium Lactate, Homosalate, Lactic Acid, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Dimethicone, Glycerin, Stearyl Alcohol, Hexylene Glycol, Niacinamide, Titanium Dioxide (Nano), Ceteareth-20, Phenoxyethanol, Sucrose Palmitate, Tocopheryl Acetate, Parfum (Fragrance), Sodium Saccharin, Panthenol, Glyceryl Linoleate, Alumina, Ethylhexylglycerin, Glycyrrhiza Glabra (Licorice) Root Extract, Morus Nigra Leaf Extract, Disodium EDTA, Simethicone, Glyceryl Oleate, Sodium Hyaluronate, Potassium Sorbate, Ascorbyl Palmitate, Tocopherol, Citric Acid, Citronellol, Linalool, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde.",20,1,0,1,0,1,0,1,1,0
Moisturiser,https://www.lookfantastic.com/bulldog-protective-moisturiser-100ml/11120094.html,Bulldog Protective Moisturiser 100ml,94,4.1,"Aqua (Water), Aloe Barbadensis (Aloe Vera) Leaf Juice, Octocrylene, Ethylhexyl Salicylate, Ethylhexyl Palmitate, Caprylic/Capric?˜Triglyceride, Butyl Methoxydibenzoylmethane, Glycerin, Sodium Polyacrylate, Sorbitan Stearate, Pentaerythrityl Distearate,?˜Phenoxyethanol, Sodium Stearoyl Glutamate, Benzoic Acid, Carbomer, Tocopherol, Mannan, Dehydroacetic Acid, Camellia Sinensis (Green?˜Tea) Leaf Extract, Sodium Hydroxide, Citrus Aurantium Bergamia (Bergamot) Peel Oil, Citrus Limon (Lemon) Peel Oil, Potassium?˜Sorbate, Artemesia Vulgaris Oil, Juniperus Virginiana Oil, Pelargonium Graveolens Oil, Pogostemon Cablin Leaf Oil, Pogostemon Cablin?˜Oil, Citric Acid, Citrus Aurantifolia (Lime) Oil, Vetiveria Zizanoides Root Oil, Zingiber Officinale (Ginger) Root Oil, Citronellol,?˜Limonene, Linalool.",20,1,0,1,0,1,0,0,1,0
Moisturiser,https://www.lookfantastic.com/alpha-h-daily-essential-moisturiser-spf50-50ml/10243492.html,Alpha-H Daily Essential Moisturiser Spf50+ (50ml),83,4.4,"Aqua (water), homosalate, octocrylene, cyclomethicone, c12-15 alkyl benzoate, butyl methoxydibenzoylmethane (avobenzone), ethylhexyl salicylate (octyl salicylate), isostearyl neopentanoate, ethylhexyl triazone, cyclohexasiloxane, ceteareth-20, cetearyl alcohol (cetostearyl alcohol), caprylyl glycol, glycerin, peg-40 stearate, silica, triethanolamine, ammonium acryloyldimethyltaurate/vp copolymer, xanthan gum, cetyl dimethicone, caprylhydroxamic acid, citric acid, disodium edta, panthenol (vitamin B), tocopherols (mixed tocopherols).",20,1,1,0,1,0,1,1,0,1
Moisturiser,https://www.lookfantastic.com/pai-skincare-chamomile-and-rosehip-calming-day-cream-50ml/10877640.html,Pai Skincare Chamomile and Rosehip Calming Day Cream 50ml,86,4.2,"Aqua, prunus armeniaca kernel oil (apricot kernel oil), simmondsia chinensis seed oil (jojoba oil), carthamus tinctorius seed oil (thistle oil), cetearyl alcohol (coconut-derived emulsifier), glycerin (from vegetable source), rosa canina seed extract (CO2 rosehip seed extract), butyrospermum parkii butter (shea butter), cetearyl glucoside (corn-derived emulsifier), leptospermum scoparium leaf oil (manuka oil), sodium levulinate (corn extract), mixed tocopherols (natural vitamin e), chamomilla recutita extract (CO2 chamomile extract), lavandula officinalis flower oil (lavender oil), sodium anisate (basil extract), pelargonium graveolens oil (rose geranium oil), lactic acid (derived from sugar beet), glyceryl stearate citrate (from sustainable palm oil), sodium lauroyl lactylate (from coconut oil).",20,1,0,0,0,0,1,0,0,1
Moisturiser,https://www.lookfantastic.com/estee-lauder-daywear-anti-oxidant-72h-hydration-sorbet-creme-spf-15-50ml/12062040.html,Est??e Lauder DayWear Anti-Oxidant 72H-Hydration Sorbet Creme SPF 15 50ml,45,3.4,"Water/Aqua/Eau, Glycerin, Alcohol Denat., Ethylhexyl Salicylate, Homosalate, Butyl Methoxydibenzoylmethane, Octocrylene, Pentylene Glycol, Caprylyl Methicone, Biosaccharide Gum - 1, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Cucumis Sativus (Cucumber) Fruit Extract, Sodium Hyaluronate, Thermus Thermophillus Ferment, Ethylbisiminomethylguaiacol Manganese Chloride, Ergothioneine, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Cyclodextrin, Psidium Guajava (Guava) Fruit Extract, Fumaria Officinalis Flower/Leaf/Stem Extract, Caffeine, Narcissus Tazetta Bulb Extract, Polygonum Cuspidatum Root Extract, Algae Extract, Citrus Limon (Lemon) Fruit Extract, Helianthus Annuus (Sunflower) Seedcake, Vitis Vinifera (Grape) Seed Extract, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Gentiana Lutea (Gentian) Root Extract, Linoleic Acid, Cholesterol, Glycyrrhetinic Acid, Saccharomyces Lysate Extract, Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer, Artemia Extract, Propylene Glycol Dicaprate, Fumaric Acid, Ethylhexylglycerin, Propanediol, Squalane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Citric Acid, Sodium Hydroxide, Fragrance (Parfum), Disodium Edta, Bht, Phenoxyethanol, Blue 1 (Ci 42090)",15,0,1,1,1,1,0,0,1,0
Moisturiser,https://www.lookfantastic.com/liz-earle-skin-repair-light/12528857.html,Liz Earle Skin Repair Light,60,3.6,"Aqua (Water), Propanediol, Diheptyl Succinate, Glycerin, Cetearyl Alcohol, Borago Officinalis Seed Oil, Persea Gratissima (Avocado) Oil, Glyceryl Stearate Citrate, Humulus Lupulus (Hops) Extract, Echinacea Purpurea Extract, Phenoxyethanol, Sodium Polyacrylate, Cetearyl Glucoside, Caprylyl Glycol, Parfum (Fragrance), Capryloyl Glycerin/Sebacic Acid Copolymer, Tocopherol (Vitamin E), Xanthan Gum, Trisodium Ethylenediamine Disuccinate, Hydrolyzed Hyaluronic Acid, Citric Acid, Benzyl Salicylate, Limonene, Linalool, Citronellol, Eugenol, Benzoic Acid, Dehydroacetic Acid, Aspartic Acid, Sodium Hydroxide, Sodium Chloride.",15,1,1,0,0,0,1,0,0,1
Moisturiser,https://www.lookfantastic.com/elemis-peptide4-plumping-pillow-facial/12091010.html,Elemis Peptide4 Plumping Pillow Facial,66,4.2,"Aqua/Water/Eau, PEG-8, Dicaprylyl Carbonate, Glycerin, Diheptyl Succinate, Capryloyl Glycerin/Sebacic Acid Copolymer, Sodium Polyacrylate, Phenoxyethanol, Hydroxyacetophenone, Fragrance (Parfum), Disodium EDTA, Chondrus Crispus Extract, Buglossoides Arvensis (Star AvensisTM) Seed Oil, Benzyl Benzoate, Glyceryl Acrylate/Acrylic Acid Copolymer, Benzyl Alcohol, Linalool, Maltodextrin, Limonene, Lithothamnion Calcareum Extract, Tocopherol, Veronica Officinalis (Speedwell) Flower/Leaf/Stem Extract, Hexyl Cinnamal, Dehydroacetic Acid, Nyctanthes Arbor-Tristis (Indian Night Jasmine) Flower Extract, Cananga Odorata Flower Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Myristica Fragrans (Nutmeg) Kernel Oil, Gardenia Florida Fruit Extract, Hydrolyzed Yeast Protein, Sodium Benzoate, Citric Acid, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Coriandrum Sativum (Coriander) Fruit Oil, Benzoic Acid, Ethylhexylglycerin.",15,1,0,1,0,0,0,1,0,0
Moisturiser,https://www.lookfantastic.com/murad-oil-and-pore-control-mattifier-spf45-pa-50ml/12245716.html,Murad Oil and Pore Control Mattifier SPF45 PA 50ml,75,5,"Water/Aqua/Eau, Homosalate, Tapioca Starch, Polysilicone-11, Ethylhexyl Salicylate, Octocrylene, Methyl Methacrylate Crosspolymer, Butyl Methoxydibenzoylmethane, Propanediol Dicaprylate, Butylene Glycol, Coconut Alkanes, Cetearyl Alcohol, C20-22 Alkyl Phosphate, Enantia Chlorantha Bark Extract, Butyl Avocadate, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hyaluronate, Allantoin, Zinc Gluconate, Glycerin, Oleanolic Acid, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Coco-Caprylate/Caprate, Hydrogenated Lecithin, Coco-Glucoside, C20-22 Alcohols, Laureth-12, Polyacrylate Crosspolymer-6, Sodium Hydroxide, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum), Limonene, Linalool, Citral.",25,0,1,0,1,1,0,1,1,0
Moisturiser,https://www.lookfantastic.com/clinique-for-men-anti-age-moisturiser-100ml/11144851.html,Clinique for Men Anti-Age Moisturiser 100ml,82,3.8,"Water\Aqua\Eau, Squalane, Glycerin, Isostearyl Neopentanoate, Butyrospermum Parkii (Shea Butter), Butylene Glycol, Peg-100 Stearate, Cetyl Alcohol, Dimethicone, Polyethylene, Glyceryl Stearate, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Sigesbeckia Orientalis (St Paul'S Wort) Extract, Whey Protein\Lactis Protein\Prot??ine Du Petit-Lait, Caffeine, Acetyl Hexapeptide-8, Sucrose, Petrolatum, Sodium Polyacrylate, Acetyl Glucosamine, Caprylyl Glycol, Propylene Glycol Dicaprate, Helianthus Annuus (Sunflower) Seedcake, Glyceryl Polymethacrylate, Palmitoyl Oligopeptide, Tocopheryl Acetate, Sodium Hyaluronate, Dimethicone Crosspolymer-3, Hexylene Glycol, Ptfe, Peg-8, Xanthan Gum, Disodium Edta, Phenoxyethanol.",30,0,1,0,1,0,1,0,0,1
Moisturiser,https://www.lookfantastic.com/ameliorate-transforming-body-cream-225ml/11865357.html,AMELIORATE Transforming Body Cream 225ml,91,4.4,"Aqua/Water/Eau, Ammonium Lactate, Octyldodecanol, Cetearyl Alcohol, C12-15 Alkyl Benzoate, Squalane, Theobroma Cacao (Cocoa) Seed Butter, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate, Cetyl Alcohol, Camelina Sativa (Gold of Pleasure) Seed Oil, PEG-75 Stearate, Fragrance (Parfum), Sodium Benzoate, Xanthan Gum, Ceteth-20, Steareth-20, Glycerin, PEG-100 Stearate, Disodium EDTA, Potassium Sorbate, Pentylene Glycol, Hydrolyzed Milk Protein, Lactic Acid, Serine, Sodium Lactate, Sorbitol, Urea, Linalool, Citronellol, Citrus Aurantium Dulcis (Orange) Oil, Limonene, Coumarin, Juniperus Mexicana (Cedarwood) Oil, Alpha-Isomethyl Ionone, Sodium Chloride, Pelargonium Graveolens (Geranium) Oil, Geraniol, Allantoin, Sodium Hydroxide, Tocopherol.",40,1,0,1,0,1,0,1,1,0
Moisturiser,https://www.lookfantastic.com/jason-age-renewal-vitamin-e-25-000iu-cream-113g/10546498.html,"JASON Age Renewal Vitamin E 25,000iu Cream (120g)",35,4.2,"Aqua (Water), Glycerin, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Stearic Acid, Cetyl Alcohol, Benzyl Alcohol, Glyceryl Stearate SE, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Triticum Vulgare (Wheat) Germ Oil, Aloe Barbadensis Leaf Juice, Citrus Grandis (Grapefruit) Fruit Extract, Ascorbic Acid, Carbomer, Potassium Cetyl Phosphate, Potassium Hydroxide, Sorbic Acid, Potassium Sorbate, Sodium Benzoate.",35,1,0,1,0,1,0,0,1,0
Moisturiser,https://www.lookfantastic.com/clinique-smart-spf-15-custom-repair-moisturiser-dry-to-combination-skin-50ml/11179853.html,Clinique Smart SPF 15 Custom Repair Moisturiser - Dry to Combination Skin - 50ml,43,4.1,"Water\Aqua\Eau, Ethylhexyl Salicylate, Butyloctyl Salicylate, Glycerin, Butyl Methoxydibenzoylmethane, Polyester-8, Polysorbate 60, Cetyl Alcohol, Butylene Glycol, Sorbitan Stearate, Dimethicone, Tridecyl Stearate, Peg-100 Stearate, Saccharomyces Ferment Filtrate, Sodium Hyaluronate, Camellia Sinensis Leaf Extract, Astrocaryum Murumuru Seed Butter, Tridecyl Trimellitate, Dipentaerythrityl Hexacaprylate/Hexacaprate, Algae Extract, Plankton Extract, Laminaria Saccharina Extract, Tamarindus Indica Seed Extract, Whey Protein\Lactis Protein\Prot??ine Du Petit-Lait, Acetyl Glucosamine, Sigesbeckia Orientalis (St Paul'S Wort) Extract, Glycine Soja (Soybean) Protein, Centaurium Erythraea (Centaury) Extract, Styrene/Acrylates Copolymer, Cetyl Palmitate, Polyethylene, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Acetyl Hexapeptide-8, Biotin, Aminopropyl Ascorbyl Phosphate, Sorbitan Palmitate, Sorbitan Olivate, Caffeine, Ethylhexylglycerin, Tocopheryl Acetate, Sodium Polyacrylate, Peg-8 Laurate, Trehalose, Ergothioneine, Lecithin, Calcium Chloride, Hydroxyethylcellulose, Sodium Benzoate, Sodium Hydroxide, Pentylene Glycol, Disodium Edta, Phenoxyethanol, Chlorphenesin, Yellow 5 (Ci 19140), Red 4 (Ci 14700).",25,1,1,0,1,0,1,1,0,1
Moisturiser,https://www.lookfantastic.com/mama-mio-the-tummy-rub-butter-120ml-lavender-and-mint/12078038.html,Mama Mio The Tummy Rub Butter 120ml - Lavender and Mint,45,4.4,"Aloe Barbadensis Leaf Juice, Aqua/Water/Eau, Ethylhexyl Palmitate, Coconut Alkanes, Butyrospermum Parkii (Shea) Butter, Cetyl Alcohol, Glycerin, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glyceryl Stearate Citrate, Myristyl Myristate, Phenoxyethanol, Isohexadecane, Fragrance (Parfum), Hydroxyacetophenone, Sodium Stearoyl Glutamate, Coco-Caprylate/Caprate, Linalool, Mentha Arvensis Leaf Oil, Polysorbate 80, Lavandula Angustifolia (Lavender) Flower Oil, Citrus Limon (Lemon) Peel Oil, Lavandula Hybrida Oil, Ethylhexylglycerin, Argania Spinosa Kernel Oil, Cocos Nucifera (Coconut) Oil, Olea Europaea (Olive) Fruit Oil, Persea Gratissima (Avocado) Oil, Rosa Canina Fruit Oil, Plukenetia Volubilis Seed Oil, Limonene, Sorbitan Oleate, Glyceryl Caprylate, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Cistus Ladaniferus Oil, Cupressus Sempervirens Oil, Geraniol, Citral, 1,2-Hexanediol, Beta-Glucan, Caprylyl Glycol, Coumarin, Sodium Benzoate, Citric Acid, Sodium Hydroxide.",15,1,0,0,0,0,1,0,0,1
Moisturiser,https://www.lookfantastic.com/neal-s-yard-remedies-vitamin-e-and-avocado-night-cream-50g/11926863.html,Neal's Yard Remedies Vitamin E and Avocado Night Cream 50g,57,4.5,"Aqua (Water), Glycerin, Cetearyl Alcohol, Glyceryl Stearate, Triticum Vulgare (Wheat) Germ Oil, Persea Gratissima (Avocado) Oil, Prunus Amygdalus (Almond) Dulcis Oil, Polysorbate 60, Alcohol Denat., Symphytum Officinale (Comfrey) Leaf Extract, Althea Officinalis (Marshmallow) Root Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Pelargonium Graveolens (Geranium) Flower Oil, Citrus Limon (Lemon) Peel Oil, Tocopheryl Acetate, Sorbitan Stearate, Phenoxyethanol, Citral, Citronellol, Coumarin, Geraniol, Limonene, Linalool.",15,0,1,1,1,1,0,0,1,0
Moisturiser,https://www.lookfantastic.com/first-aid-beauty-ultra-repair-face-moisturizer-50ml/11054500.html,First Aid Beauty Ultra Repair Face Moisturiser (50ml),59,4.8,"Water, Glyceryl Stearate SE, Glycerin, Caprylic/Capric Triglyceride, Colloidal Oatmeal, Urea, Squalane, Dimethicone, Cetyl Alcohol, Cetearyl Alcohol, Caprylyl Glycol, Phenoxyethanol, Allantoin, Butyrospermum Parkii (Shea) Butter, Limnanthes Alba (Meadowfoam) Seed Oil, Persea Gratissima (Avocado) Oil, Carbomer, Sodium Hydroxide, Camellia Sinensis (White Tea) Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ceramide 3.",20,1,1,0,0,0,1,0,0,1
Moisturiser,https://www.lookfantastic.com/bioderma-hydrabio-gel-cream-40ml/11688484.html,Bioderma Hydrabio Gel Cream 40ml,40,5,"Aqua/Water/Eau, Glycerin, Isododecane, Cyclopentasiloxane, Dipropylene Glycol, Niacinamide, Squalane, Polymethylsilsesquioxane, C14-22 Alcohols,?˜Hdi/Trimethylol Hexyllactone Crosspolymer, Ammonium Cryloyldimethyltaurate/Vp Copolymer, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Carbomer, Pentylene?˜Glycol, Tocopheryl Acetate, C12-20 Alkyl Glucoside, Steareth-21, Disodium EDTA, Salicylic Acid, Sodium Hydroxide, Mannitol, Xylitol, Hexyldecanol, PEG/PPG-18/18 Dimethicone, Rhamnose, Malachite Extract, Pyrus Malus (Apple) Seed Extract, Brassica Campestris (Rapeseed) Sterols, Tocopherol, Fragrance (Parfum).",15,1,0,1,0,0,0,1,0,0
Moisturiser,https://www.lookfantastic.com/estee-lauder-nightwear-plus-anti-oxidant-night-detox-creme-50ml/11465641.html,Est??e Lauder NightWear Plus Anti-Oxidant Night Detox Cr??me 50ml,56,4.2,"Water/Aqua/Eau, Dimethicone, Glycerin, Polysorbate 60, Butyrospermum Parkii (Shea Butter), Hydrogenated Polydecene, Propanediol, Squalane, Sorbitan Stearate, Cetyl Palmitate, Tridecyl Stearate, Laminaria Saccharina Extract, Laminaria Ochroleuca Extract, Gentiana Lutea (Gentian) Root Extract, Hydrolyzed Rice Bran Extract, Citrus Reticulata (Tangerine) Peel Extract, Psidium Guajava (Guava) Fruit Extract, Hydrolyzed Rice Extract, Citrus Limon (Lemon) Fruit Extract, Fumaria Officinalis Flower/Leaf/Stem Extract, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract/Extrait D'orge, Polygonum Cuspidatum Root Extract, Thermus Thermophillus Ferment, Coffea Arabica (Coffee) Seed Extract, Vitis Vinifera (Grape) Seed Extract, Saccharomyces Lysate Extract, Limonium Vulgare Flower/Leaf/Stem Extract, Ethylbisiminomethylguaiacol Manganese Chloride, Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer, Artemia Extract, Cholesterol, Algae Extract, Linoleic Acid, Dimethiconol, Isohexadecane, Sodium Hyaluronate, Lecithin, Tridecyl Trimellitate, Lauryl Alcohol, Glycyrrhetinic Acid, Trehalose, Sucrose, Ergothioneine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dipentaerythrityl Hexacaprylate/Hexacaprate, Acetyl Glucosamine, Ethylhexylglycerin, Butylene Glycol, Glyceryl Stearate, Behenyl Alcohol, Caffeine, Palmitic Acid, Sodium Pca, Stearic Acid, Urea, Caprylic/Capric Triglyceride, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Cetyl Alcohol, Myristyl Alcohol, Polyquaternium-51, Citric Acid, Sodium Hydroxide, Polysorbate 80, Sodium Benzoate, Fumaric Acid, Cyclodextrin, Fragrance (Parfum), Disodium Edta, Bht, Phenoxyethanol, Chlorphenesin, Linalool, Butylphenyl Methylpropional, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Benzyl Salicylate, Blue 1 (Ci 42090), Yellow 5 (Ci 19140)",15,0,1,0,1,1,0,1,1,0
